264.000 161.863 12.247 1026.691 30.531
284.000 220.701 16.681 992.989 29.148
304.000 291.115 21.261 955.258 31.315
324.000 407.958 23.962 903.441 29.236
344.000 595.740 27.500 808.312 29.522
354.000 718.823 33.162 765.298 23.631
364.000 837.042 33.474 704.677 29.898
369.000 876.531 45.522 685.742 29.309
374.000 905.371 41.592 662.726 22.284
378.000 891.863 29.511 638.521 25.279
380.000 951.979 43.327 658.649 33.077
382.000 973.740 39.500 639.596 19.858
384.000 1003.189 40.384 634.495 25.090
386.000 966.583 38.116 640.916 20.560
388.000 976.396 36.778 637.408 25.356
390.000 938.426 32.872 655.526 23.309
394.000 912.615 35.683 684.489 22.215
399.000 826.032 35.606 700.681 22.483
404.000 774.866 35.482 744.330 26.632
414.000 633.031 40.539 802.448 27.007
424.000 605.500 32.474 849.604 25.774
444.000 409.125 25.034 940.990 30.355
464.000 263.734 18.186 996.938 28.368
484.000 195.232 16.955 1045.021 28.021
504.000 159.947 14.034 1035.784 29.401
