   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0     1011.91    1011.91      0.06       0.06       8.17       8.17      -5.03      -5.03        0          0        460000      14:18:05         0     
  264.0     1025.08    1025.08      0.06       0.06       8.17       8.17      -5.03      -5.03        0          0        460000      14:18:57         0     
  354.0      999.34    1035.71      0.06       0.06       8.17       8.16      -5.03      -5.02        0          0        460000      14:23:10         12    
  380.0      989.61    1016.06      0.06       0.06       8.16       8.15      -5.02      -5.01        0          0        463000      14:27:37         12    
  380.0     1008.03    1008.03      0.06       0.06       8.15       8.15      -5.01      -5.01        0          0        463000      14:28:42         0     
  390.0     1022.76    1022.76      0.06       0.06       8.15       8.15      -5.01      -5.01        0          0        471000      14:32:43         0     
  390.0      989.63     989.63      0.06       0.06       8.15       8.15      -5.01      -5.01        0          0        471000      14:33:35         0     
  424.0     1021.48    1021.48      0.06       0.06       8.15       8.15      -5.01      -5.01        0          0        466000      14:37:37         0     
  424.0     1003.43    1003.43      0.06       0.06       8.15       8.15      -5.01      -5.01        0          0        466000      14:38:29         0     
