264.000 144.180 13.325 974.920 36.792
284.000 200.710 16.912 956.050 36.017
304.000 282.560 18.561 927.930 30.806
324.000 403.030 27.272 891.870 30.536
344.000 552.770 43.345 809.020 30.402
354.000 679.560 31.898 731.670 29.492
364.000 794.980 40.461 660.090 27.253
369.000 849.320 40.947 641.990 25.836
374.000 862.190 45.614 615.200 26.531
378.000 934.350 35.898 615.400 27.788
380.000 921.620 45.543 612.050 24.815
382.000 893.700 42.237 604.510 26.858
384.000 909.850 40.947 601.280 26.660
386.000 887.890 43.037 618.480 26.044
388.000 895.630 47.791 606.040 24.579
390.000 875.790 36.383 634.760 26.157
394.000 846.300 35.543 637.540 27.072
399.000 774.820 37.898 664.020 27.947
404.000 732.360 40.596 692.730 26.799
414.000 656.140 38.423 753.090 30.185
424.000 582.150 34.504 778.370 31.375
444.000 404.200 31.321 879.460 28.673
464.000 256.900 20.392 953.380 33.697
484.000 189.550 16.540 994.160 35.824
504.000 133.080 13.559 1018.180 31.539
