   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      912.71     912.71      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        455000      14:14:13         0     
  264.0      946.70     946.70      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        455000      14:14:58         0     
  354.0      921.08     921.08      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        455000      14:19:11         0     
  380.0      948.98     948.98      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        450000      14:22:57         0     
  380.0      923.57     923.57      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        450000      14:23:42         0     
  390.0      933.11     933.11      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        450000      14:27:34         0     
  424.0      932.28     932.28      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        453000      14:31:43         0     
  424.0      908.12     908.12      0.06       0.06       8.32       8.32      -4.95      -4.95        0          0        453000      14:32:29         0     
