   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      829.73     879.06      0.06       0.06       7.98       8.01       -5.0       -5.0        2          2        453000      19:25:37         90    
  264.0      882.35     882.35      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        453000      19:27:53         0     
  354.0      853.80     853.80      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        453000      19:31:57         0     
  380.0      856.62     856.62      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        449000      19:35:57         0     
  380.0      860.36     860.36      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        449000      19:36:42         0     
  390.0      876.09     876.09      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        449000      19:40:59         0     
  424.0      854.14     854.14      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        449000      19:45:02         0     
