264.000 149.690 14.607 941.950 36.329
284.000 198.080 18.938 923.660 35.342
304.000 281.380 29.276 905.730 26.376
324.000 380.270 26.623 859.180 32.657
344.000 540.230 33.814 766.700 27.226
354.000 649.310 50.089 711.840 27.518
364.000 784.160 37.067 639.070 26.556
369.000 817.330 37.408 620.400 26.929
374.000 874.750 31.905 589.270 25.711
378.000 898.960 40.281 584.710 27.157
380.000 851.200 38.417 579.340 31.496
382.000 856.440 35.268 592.040 27.639
384.000 868.550 35.147 581.540 26.640
386.000 873.650 42.380 578.330 27.075
388.000 857.820 35.685 586.880 24.320
390.000 880.670 38.588 585.250 26.680
394.000 852.290 35.315 586.820 24.995
399.000 817.470 39.057 606.270 24.595
404.000 780.210 44.478 632.700 24.844
414.000 683.250 31.240 703.310 27.677
424.000 541.200 34.011 757.080 28.759
444.000 360.270 24.210 849.400 29.764
464.000 257.440 19.872 924.960 31.873
484.000 184.060 15.012 947.870 31.228
504.000 130.690 12.783 975.060 30.794
