264.000 144.299 12.818 1029.796 31.685
284.000 213.729 14.981 1015.691 28.107
304.000 296.521 16.308 1010.277 26.747
324.000 334.400 17.299 969.196 30.226
344.000 422.400 23.652 889.688 24.716
354.000 495.840 23.693 781.896 28.665
364.000 562.979 32.552 702.458 25.512
369.000 587.521 26.998 685.958 25.023
374.000 614.271 29.098 667.842 22.618
378.000 620.421 24.192 653.479 24.234
380.000 633.905 25.583 655.146 23.260
382.000 624.312 29.420 660.745 24.044
384.000 613.863 25.105 654.862 21.054
386.000 637.411 28.758 658.606 22.687
388.000 599.083 27.214 657.814 22.957
390.000 634.326 24.932 652.240 23.051
394.000 612.208 27.361 668.887 25.636
399.000 562.500 23.100 674.404 23.377
404.000 533.411 31.439 704.958 24.473
414.000 467.042 24.423 777.761 19.799
424.000 381.875 20.976 836.153 32.554
444.000 249.165 15.998 924.106 26.948
464.000 174.436 15.637 995.750 31.255
484.000 120.084 11.444 1040.147 31.070
504.000 93.490 9.904 1050.705 25.240
