264.000 162.110 15.483 992.680 33.762
284.000 214.940 17.708 975.300 33.169
304.000 290.220 18.334 938.510 27.886
324.000 389.780 29.174 881.730 31.975
344.000 617.660 31.289 796.800 30.595
354.000 692.800 43.401 736.660 26.176
364.000 820.330 43.298 698.670 28.982
369.000 851.630 45.153 663.740 25.590
374.000 904.300 41.071 644.470 25.401
378.000 933.420 47.105 640.950 21.747
380.000 923.430 44.570 632.860 23.199
382.000 947.200 39.237 631.980 27.681
384.000 934.620 41.785 632.880 26.436
386.000 952.060 35.256 633.190 23.180
388.000 928.220 46.329 643.480 26.525
390.000 905.900 37.522 644.490 27.180
394.000 914.910 35.400 655.370 29.874
399.000 853.580 42.233 682.120 29.042
404.000 810.150 39.062 698.950 28.482
414.000 677.980 36.367 758.030 28.081
424.000 590.370 38.527 823.150 29.447
444.000 377.980 30.788 929.040 28.591
464.000 262.180 20.805 978.840 26.990
484.000 210.790 21.640 1016.840 37.225
504.000 162.400 14.637 1043.020 33.352
