264.000 138.183 12.158 983.674 27.135
284.000 172.887 17.487 1013.367 33.310
304.000 193.383 16.134 1002.357 31.374
324.000 304.708 19.795 950.684 29.041
344.000 448.928 33.814 869.479 27.739
354.000 608.600 32.642 772.274 25.709
364.000 694.766 30.368 705.839 25.206
369.000 764.053 31.857 665.263 24.037
374.000 798.221 30.126 647.726 24.975
378.000 822.306 33.969 641.232 25.087
380.000 838.042 38.962 626.362 19.652
382.000 838.667 33.502 612.196 22.522
384.000 833.598 40.425 619.542 24.952
386.000 853.447 31.572 618.649 22.916
388.000 842.258 33.936 619.143 25.831
390.000 804.305 31.382 623.414 24.836
394.000 799.814 32.240 626.258 25.454
399.000 793.511 31.498 640.830 21.966
404.000 791.453 26.534 662.567 24.848
414.000 720.495 31.936 697.832 25.194
424.000 501.811 25.259 820.128 25.883
444.000 333.863 19.379 913.695 27.697
464.000 254.474 19.877 971.989 27.727
484.000 183.295 16.396 1002.010 31.019
504.000 137.600 11.732 1017.340 32.401
