264.000 154.870 16.470 963.910 33.351
284.000 209.400 20.601 958.210 35.891
304.000 258.090 23.190 936.280 34.719
324.000 357.130 25.352 883.920 31.635
344.000 530.830 31.295 820.470 28.537
354.000 669.200 28.567 727.690 27.425
364.000 798.050 39.928 657.620 31.853
369.000 811.030 36.195 641.750 27.729
374.000 891.700 45.941 615.940 26.366
378.000 880.380 42.560 606.910 24.593
380.000 873.170 38.169 601.320 25.510
382.000 875.860 37.152 605.330 24.024
384.000 903.460 43.259 606.880 22.770
386.000 904.110 46.761 604.770 27.834
388.000 878.580 46.333 607.440 24.722
390.000 870.990 34.197 623.080 27.066
394.000 823.240 41.642 633.050 26.179
399.000 815.970 39.049 668.760 25.680
404.000 775.150 41.545 688.410 29.677
414.000 631.490 32.251 741.190 29.338
424.000 494.890 31.090 810.790 31.501
444.000 328.010 19.569 910.880 32.771
464.000 226.090 21.724 959.340 31.746
484.000 159.470 17.975 976.790 32.752
504.000 113.440 12.473 1012.880 34.800
