264.000 172.240 16.287 1043.650 36.214
284.000 222.730 20.127 1022.600 34.097
304.000 311.710 21.670 983.970 36.860
324.000 431.530 30.716 929.670 32.350
344.000 640.590 36.894 829.200 28.973
354.000 671.330 34.353 792.110 29.515
364.000 856.350 45.116 717.450 27.837
369.000 862.440 38.958 670.400 26.309
374.000 917.690 43.396 652.810 26.257
378.000 932.370 39.544 642.810 26.581
380.000 928.010 48.116 640.740 25.885
382.000 905.360 43.544 638.700 26.418
384.000 922.360 40.844 630.530 27.142
386.000 926.340 37.717 643.180 24.455
388.000 871.480 36.937 647.360 24.360
390.000 892.230 41.352 664.880 28.312
394.000 872.190 43.877 674.110 26.256
399.000 789.480 47.157 698.420 30.734
404.000 789.950 35.764 733.060 28.072
414.000 651.690 32.740 773.450 28.940
424.000 502.030 28.379 845.600 34.054
444.000 360.190 26.003 954.690 30.527
464.000 263.440 24.234 1006.640 32.833
484.000 189.870 18.478 1044.420 35.317
504.000 139.460 16.675 1068.260 36.658
