264.000 151.420 17.282 967.210 32.005
284.000 192.380 16.327 950.270 33.097
304.000 264.010 23.854 942.160 32.424
324.000 387.910 26.624 897.850 31.560
344.000 531.540 40.622 817.930 33.469
354.000 679.080 33.401 754.640 31.208
364.000 765.270 38.636 685.490 26.788
369.000 831.160 42.016 667.160 29.012
374.000 857.440 47.542 628.710 27.333
378.000 883.040 37.039 621.010 28.141
380.000 878.210 37.283 611.120 26.665
382.000 930.350 38.989 605.180 26.218
384.000 913.430 36.388 614.470 26.454
386.000 911.100 39.292 602.100 24.084
388.000 919.420 33.205 603.920 24.367
390.000 898.920 36.005 613.380 29.067
394.000 918.500 40.152 613.430 27.026
399.000 894.370 39.083 634.550 27.331
404.000 813.780 39.243 654.050 30.869
414.000 720.300 40.490 736.360 31.317
424.000 534.210 33.117 802.340 33.775
444.000 356.260 23.195 904.710 33.900
464.000 239.180 18.832 960.670 32.792
484.000 172.100 13.268 999.790 33.076
504.000 139.050 12.553 1017.480 38.178
