264.000 158.040 22.038 931.580 31.335
284.000 212.470 22.745 921.820 28.721
304.000 257.360 23.982 907.360 31.114
324.000 377.780 25.217 855.880 29.914
344.000 531.480 35.236 745.250 31.255
354.000 663.160 37.534 721.130 28.604
364.000 744.750 46.362 634.580 25.198
369.000 773.420 43.896 606.180 27.122
374.000 796.210 39.418 597.210 26.228
378.000 824.370 39.682 580.060 24.921
380.000 856.550 38.239 574.530 22.760
382.000 827.030 31.776 574.980 30.398
384.000 845.730 34.095 577.440 23.252
386.000 816.000 39.955 578.630 24.659
388.000 844.440 35.969 597.810 27.258
390.000 825.760 43.516 586.310 25.861
394.000 821.620 38.565 601.590 27.464
399.000 733.880 36.838 622.190 26.460
404.000 706.560 38.038 639.460 23.297
414.000 611.530 36.885 696.400 27.310
424.000 503.920 34.830 765.270 28.330
444.000 346.400 26.627 851.940 34.620
464.000 250.730 18.169 911.640 34.223
484.000 174.020 15.157 964.810 30.958
504.000 138.370 16.614 966.320 32.865
