264.000 126.810 11.940 947.010 35.467
284.000 183.040 16.575 936.280 32.013
304.000 268.910 16.840 917.060 33.556
324.000 371.700 23.377 858.500 30.547
344.000 544.550 30.771 777.840 33.960
354.000 662.400 38.820 702.350 25.346
364.000 767.790 32.787 659.480 28.934
369.000 819.630 35.956 613.280 28.468
374.000 831.870 44.762 590.760 28.028
378.000 879.950 35.015 584.060 26.092
380.000 887.150 40.664 576.720 24.470
382.000 864.320 43.513 581.330 25.875
384.000 862.020 42.535 580.100 28.185
386.000 892.990 36.359 574.140 26.827
388.000 886.880 39.963 581.590 24.088
390.000 876.240 36.404 589.050 26.536
394.000 837.170 37.627 608.910 25.804
399.000 808.390 37.833 631.040 23.941
404.000 729.680 40.385 662.380 26.948
414.000 616.740 41.343 726.200 27.140
424.000 497.460 29.539 771.740 32.343
444.000 337.450 26.921 868.050 31.470
464.000 228.890 19.565 919.520 35.595
484.000 171.530 13.662 953.070 35.515
504.000 128.280 14.803 960.530 36.111
