   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      879.54     879.54      0.06       0.06       7.95       7.95       -5.0       -5.0        0          0        456000      18:25:44         0     
  264.0      892.88     892.88      0.06       0.06       7.95       7.95       -5.0       -5.0        0          0        456000      18:26:29         0     
  354.0      889.71     889.71      0.06       0.06       7.95       7.95       -5.0       -5.0        0          0        456000      18:30:41         0     
  380.0      883.29     883.29      0.06       0.06       7.95       7.95       -5.0       -5.0        0          0        456000      18:34:57         0     
  390.0      891.14     891.14      0.06       0.06       7.95       7.95       -5.0       -5.0        0          0        456000      18:38:50         0     
  424.0      858.74     858.74      0.06       0.06       7.95       7.95       -5.0       -5.0        0          0        456000      18:43:09         0     
