   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      997.40     997.40      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        462000      15:49:59         0     
  264.0      987.01     987.01      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        462000      15:50:52         0     
  354.0      965.89     965.89      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        462000      15:55:05         0     
  380.0      982.14     982.14      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        462000      15:59:05         0     
  390.0      966.79     966.79      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        456000      16:03:07         0     
  390.0      999.76     999.76      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        461000      16:04:01         0     
  390.0      985.87     985.87      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        457000      16:04:55         0     
  390.0      991.94     991.94      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        457000      16:05:48         0     
  424.0      997.10     997.10      0.06       0.06       7.81       7.81      -5.04      -5.04        0          0        457000      16:09:43         0     
