290.000 196.677 14.406 1009.516 25.403
310.000 265.177 18.364 988.849 23.446
330.000 351.854 21.124 910.052 26.881
350.000 450.989 21.956 832.705 23.169
355.000 490.660 28.872 781.144 23.328
360.000 553.546 24.602 748.645 20.822
365.000 600.926 25.967 702.084 22.935
370.000 663.269 25.239 672.527 17.370
375.000 674.051 28.658 651.740 25.497
380.000 690.137 25.294 624.906 24.963
385.000 714.573 30.078 615.063 20.454
390.000 713.804 25.380 613.219 21.848
395.000 722.184 27.982 599.453 23.329
400.000 707.227 32.784 620.427 21.108
405.000 660.372 28.019 635.979 25.107
410.000 633.771 27.931 646.073 26.232
415.000 612.032 26.481 679.408 27.647
420.000 543.899 30.188 706.320 26.894
425.000 510.541 27.780 733.430 23.846
430.000 459.557 28.821 784.181 31.159
450.000 311.583 18.868 878.573 28.146
470.000 203.969 13.184 966.937 30.657
490.000 144.553 12.207 994.546 28.325
