   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      917.49     917.49      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        450000      22:19:20         0     
  264.0      915.53     915.53      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        450000      22:20:05         0     
  354.0      929.03     929.03      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        450000      22:24:17         0     
  380.0      914.55     914.55      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        450000      22:28:02         0     
  390.0      885.62     885.62      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        450000      22:32:02         0     
  424.0      917.31     917.31      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        450000      22:36:08         0     
