264.000 174.320 19.230 972.450 30.604
284.000 196.760 23.769 946.480 31.628
304.000 273.310 21.531 931.510 35.504
324.000 418.810 32.687 876.220 31.513
344.000 563.270 42.208 798.730 30.869
354.000 695.250 38.524 732.140 28.287
364.000 835.030 38.922 685.090 24.622
369.000 877.090 35.686 636.520 30.290
374.000 919.680 34.501 632.950 28.519
378.000 918.710 47.696 610.190 21.450
380.000 916.220 40.659 614.560 22.703
382.000 933.220 40.259 608.900 24.044
384.000 924.950 43.484 608.720 24.118
386.000 937.180 35.500 605.250 24.700
388.000 920.310 30.042 611.960 28.267
390.000 907.850 36.412 619.380 25.191
394.000 851.110 41.243 633.630 25.726
399.000 819.100 37.358 656.930 27.835
404.000 774.230 42.298 688.160 28.632
414.000 623.810 33.648 743.300 28.249
424.000 530.880 36.137 818.380 29.907
444.000 363.780 23.569 904.570 29.921
464.000 242.000 16.970 955.280 35.090
484.000 177.240 24.380 1003.840 35.581
504.000 136.520 13.662 1010.540 32.727
