264.000 150.230 18.607 968.480 36.017
284.000 202.320 23.221 962.590 29.160
304.000 300.110 26.998 936.640 28.345
324.000 403.610 20.890 891.230 33.115
344.000 556.700 26.656 817.630 30.351
354.000 677.850 34.827 729.850 31.570
364.000 830.610 45.943 676.880 27.362
369.000 889.450 36.021 645.290 30.682
374.000 910.550 40.714 619.200 25.117
378.000 905.130 35.514 608.830 25.649
380.000 909.020 42.302 607.670 29.485
382.000 931.360 37.327 614.380 28.425
384.000 935.280 36.629 609.870 26.506
386.000 925.550 44.026 600.020 25.831
388.000 889.600 33.908 612.930 26.557
390.000 900.580 42.965 614.630 27.470
394.000 881.610 34.128 630.740 27.011
399.000 809.950 47.928 654.120 28.867
404.000 772.980 37.924 691.030 29.353
414.000 683.610 42.891 735.890 31.889
424.000 557.640 32.459 811.970 32.271
444.000 330.990 21.021 915.060 32.868
464.000 235.300 19.377 956.490 33.674
484.000 192.170 17.932 982.630 33.639
504.000 124.610 17.983 1012.490 36.836
