   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      920.92     920.92      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        450000      00:22:04         0     
  264.0      909.61     909.61      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        453000      00:22:51         0     
  264.0      914.64     914.64      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        453000      00:23:36         0     
  354.0      970.45     897.63      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        453000      00:27:58         4     
  380.0      914.71     914.71      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        453000      00:32:05         0     
  390.0      918.66     918.66      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        453000      00:36:09         0     
  424.0      901.34     901.34      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        448000      00:40:05         0     
  424.0      911.59     911.59      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        452000      00:40:53         0     
  424.0      901.83     901.83      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        452000      00:41:38         0     
