   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
   504       829.45     851.38      0.06       0.06       8.26       8.28      -5.01      -5.01        2          2        444000      14:09:15         45    
   504       861.57     861.57      0.06       0.06       8.28       8.28      -5.01      -5.01        0          0        444000      14:10:45         0     
