264.000 139.910 13.908 963.620 36.588
284.000 195.840 16.003 931.240 37.244
304.000 250.020 26.225 893.840 31.253
324.000 351.740 21.024 834.440 29.964
344.000 474.910 37.423 769.800 27.191
354.000 649.900 28.778 701.600 25.271
364.000 778.200 46.168 645.020 26.893
369.000 814.580 41.747 636.910 24.647
374.000 843.930 48.177 618.150 22.412
378.000 856.260 35.244 602.660 27.254
380.000 868.050 34.350 595.020 25.995
382.000 883.540 39.831 598.840 21.093
384.000 871.260 39.548 606.380 24.282
386.000 880.920 37.511 609.750 27.930
388.000 850.530 35.224 618.950 28.152
390.000 918.500 39.152 602.400 27.725
394.000 885.610 38.561 616.990 25.035
399.000 888.900 36.861 627.280 26.453
404.000 812.960 34.051 654.550 25.959
414.000 723.090 46.332 695.030 28.536
424.000 532.200 31.437 798.090 31.130
444.000 354.270 25.320 880.990 30.689
464.000 248.830 20.350 937.610 33.848
484.000 182.710 15.907 972.770 32.856
504.000 145.620 17.517 988.760 31.577
