264.000 166.710 14.374 963.830 28.807
284.000 215.210 18.122 948.200 35.056
304.000 280.850 21.749 926.120 35.295
324.000 388.040 26.469 871.740 34.621
344.000 560.660 34.367 772.170 29.885
354.000 656.310 31.429 721.210 30.375
364.000 788.650 38.488 654.680 33.592
369.000 818.890 42.183 630.030 26.861
374.000 801.360 35.662 613.590 25.255
378.000 849.260 39.370 610.350 28.056
380.000 884.660 42.014 601.250 22.620
382.000 848.280 32.754 592.720 25.641
384.000 885.840 37.824 611.200 28.057
386.000 847.660 40.870 605.380 23.874
388.000 847.570 37.339 611.490 26.754
390.000 870.750 39.404 619.070 27.513
394.000 855.460 39.930 633.080 23.854
399.000 766.400 40.600 660.700 32.735
404.000 742.420 38.062 689.010 32.053
414.000 637.050 36.450 747.030 27.351
424.000 502.310 30.584 813.070 35.297
444.000 345.550 23.071 900.100 31.700
464.000 227.570 20.494 963.110 32.605
484.000 162.970 14.334 990.220 32.612
504.000 125.380 12.835 1010.050 32.602
