   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      846.36     846.36      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        452000      20:32:50         0     
  264.0      874.31     874.31      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        456000      20:33:38         0     
  264.0      863.58     863.58      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        456000      20:34:23         0     
  354.0      846.36     846.36      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        456000      20:38:28         0     
  380.0      815.48     847.40      0.06       0.06       8.04       8.05      -4.98      -4.99        2          2        451000      20:42:40         45    
  380.0      860.74     860.74      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      20:44:11         0     
  390.0      856.84     856.84      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      20:48:16         0     
  424.0      876.04     876.04      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      20:52:44         0     
