3.560000000000000000e+02 4.646458333333333144e+02 1.924349412066899490e+01
3.640000000000000000e+02 5.176530612244897611e+02 2.145669680001281421e+01
3.720000000000000000e+02 5.681666666666666288e+02 2.880634575151029608e+01
3.800000000000000000e+02 5.627872340425532229e+02 2.199703671552995488e+01
3.880000000000000000e+02 5.564255319148936678e+02 2.151866550561624436e+01
3.960000000000000000e+02 5.180000000000000000e+02 2.350797736939526672e+01
4.040000000000000000e+02 4.578163265306122298e+02 2.404559739022013432e+01
