   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      888.26     888.26      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        453000      20:02:41         0     
  264.0      863.82     863.82      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        453000      20:03:26         0     
  354.0      847.21     847.21      0.06       0.06       8.01       8.01       -5.0       -5.0        0          0        453000      20:07:34         0     
  380.0      819.10     877.02      0.06       0.06       8.01       8.02       -5.0      -4.99        1          1        453000      20:11:45         24    
  380.0      868.46     868.46      0.06       0.06       8.02       8.02      -4.99      -4.99        0          0        453000      20:12:55         0     
  390.0      830.13     894.47      0.06       0.06       8.02       8.03      -4.99      -4.99        0          0        453000      20:17:00         54    
  424.0      839.37     857.23      0.06       0.06       8.03       8.04      -4.99      -4.98        1          1        453000      20:22:28         24    
  424.0      849.17     849.17      0.06       0.06       8.04       8.04      -4.98      -4.98        0          0        453000      20:23:38         0     
