264.000 174.360 18.060 922.920 33.687
284.000 213.050 18.774 877.670 29.632
304.000 265.420 20.647 827.180 28.478
324.000 331.910 22.368 777.200 26.815
344.000 494.020 25.802 719.800 28.390
354.000 599.670 27.960 710.600 29.661
364.000 726.360 39.372 650.260 24.213
369.000 761.530 40.324 636.560 25.685
374.000 806.000 38.346 610.120 24.960
378.000 814.720 35.596 610.800 27.213
380.000 865.720 44.340 590.350 28.445
382.000 884.030 47.377 585.910 28.869
384.000 912.310 33.020 587.010 25.551
386.000 881.340 38.062 595.770 24.317
388.000 898.230 38.225 591.350 27.200
390.000 877.580 45.148 602.620 26.189
394.000 848.810 41.843 613.160 25.848
399.000 784.480 38.080 649.370 26.814
404.000 785.440 43.923 674.710 28.785
414.000 634.410 36.870 728.130 29.210
424.000 537.650 27.219 787.900 31.719
444.000 351.100 23.042 876.100 31.621
464.000 250.330 21.811 925.920 35.736
484.000 187.080 16.683 967.620 28.019
504.000 137.910 11.372 980.570 32.713
