   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      894.82     894.82      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      21:27:02         0     
  264.0      901.42     901.42      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      21:27:47         0     
  354.0      914.20     914.20      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      21:32:17         0     
  380.0      879.83     879.83      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      21:36:31         0     
  390.0      909.66     909.66      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      21:40:40         0     
  424.0      903.23     903.23      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        451000      21:44:47         0     
