   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810          tsl         lockdu  
  385.0     1069.86    1069.86      0.06       0.06       8.21       8.21      -5.03      -5.03        0          0         15:34:36         0     
  385.0     1110.68    1110.68      0.06       0.06       8.21       8.21      -5.03      -5.03        0          0         15:35:30         0     
  385.0     1064.45    1064.45      0.06       0.06       8.21       8.21      -5.03      -5.03        0          0         15:36:22         0     
  391.0     1044.43    1044.43      0.06       0.06       8.21       8.21      -5.03      -5.03        0          0         15:40:38         0     
  391.0     1047.14    1047.14      0.06       0.06       8.21       8.21      -5.03      -5.03        0          0         15:41:30         0     
