264.000 154.520 15.091 969.110 34.330
284.000 195.210 17.774 953.960 33.747
304.000 270.960 21.840 928.780 31.832
324.000 392.790 32.913 898.300 30.859
344.000 574.250 32.496 795.070 32.711
354.000 649.040 36.978 739.640 28.063
364.000 777.950 42.121 671.170 23.823
369.000 786.980 34.293 656.350 25.871
374.000 892.930 50.878 625.710 28.825
378.000 898.290 50.887 614.010 29.087
380.000 891.580 37.685 608.230 28.179
382.000 896.050 39.632 604.460 30.417
384.000 918.770 42.478 601.670 26.755
386.000 904.120 38.937 604.930 27.836
388.000 886.590 42.166 615.000 25.867
390.000 878.470 36.258 622.350 30.754
394.000 879.500 40.387 624.010 25.499
399.000 849.870 33.603 649.770 29.251
404.000 755.830 39.357 692.600 27.009
414.000 654.920 37.591 753.900 29.934
424.000 556.170 25.183 780.500 29.909
444.000 372.970 29.050 883.810 28.138
464.000 257.460 23.963 951.910 32.398
484.000 195.730 17.323 991.680 38.331
504.000 139.460 12.391 1004.180 34.294
