   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
  264.0      895.18     895.18      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        447000      22:40:48         0     
  264.0      933.59     933.59      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        447000      22:41:33         0     
  354.0      891.43     891.43      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        447000      22:46:07         0     
  380.0      922.31     922.31      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        447000      22:50:25         0     
  390.0      927.52     927.52      0.06       0.06       8.05       8.05      -4.99      -4.99        0          0        447000      22:54:31         0     
  424.0      897.89     920.73      0.06       0.06       8.05       8.04      -4.99      -4.98        0          0        447000      22:58:54         12    
