   freq     T780lbf    T780laft   T810lbf    T810laft    Vxbfl      Vxafl      Vybfl      Vyafl      ls780      ls810      w810sb         tsl         lockdu  
   888       894.51     894.51      0.06       0.06       7.98       7.98      -4.96      -4.96        0          0        475000      12:03:34         0     
   888       897.28     897.28      0.06       0.06       7.98       7.98      -4.96      -4.96        0          0        475000      12:04:20         0     
