264.000 166.840 14.756 944.140 34.560
284.000 208.590 19.083 918.310 31.485
304.000 263.320 21.137 864.910 27.961
324.000 368.060 26.481 808.070 29.800
344.000 548.550 28.492 738.860 28.195
354.000 649.900 44.558 683.830 26.082
364.000 774.500 35.871 638.160 24.822
369.000 809.920 38.403 627.170 27.659
374.000 840.120 42.652 612.490 25.298
378.000 816.360 44.702 616.610 26.936
380.000 873.680 39.259 599.370 22.864
382.000 867.690 37.173 599.320 21.577
384.000 892.930 52.660 593.600 24.836
386.000 861.530 40.529 596.860 26.096
388.000 911.430 40.452 609.930 27.245
390.000 871.100 37.868 602.110 27.518
394.000 833.100 40.555 619.980 27.475
399.000 810.550 36.102 653.910 27.492
404.000 730.020 35.770 676.470 26.694
414.000 643.100 34.386 730.440 30.278
424.000 539.850 41.030 787.540 34.687
444.000 354.990 24.787 876.470 31.395
464.000 241.980 19.914 928.640 30.601
484.000 184.500 18.590 950.000 29.842
504.000 137.360 13.456 977.980 33.952
